164.18	164.38	 the
164.38	164.62	 way
164.62	164.96	 people
164.96	165.2	 do.
165.42	165.64	 I
165.64	165.86	 entered
165.86	166.0	 it
166.0	166.16	 really
166.16	166.32	 because
166.32	166.42	 I
166.42	166.52	 was
166.52	166.82	 interested
166.82	167.0	 in
167.0	167.1	 the
167.1	167.38	 brain
167.38	167.56	 and
167.56	167.88	 interested
167.88	168.06	 in
168.06	168.52	 language
168.6	169.08	 and
169.08	169.4	 I
169.4	169.54	 thought
169.54	169.64	 it
169.64	169.72	 would
169.72	169.78	 be
169.78	169.94	 kind
169.94	170.02	 of
170.02	170.18	 neat
170.18	170.36	 if
170.36	170.52	 we
170.52	170.72	 could
170.72	171.12	 have
171.12	171.3	 a
171.3	171.58	 computer
171.58	171.92	 do
171.92	172.4	 something
172.4	172.78	 with
172.78	173.2	 language,
173.36	173.56	 maybe
173.56	174.84	 make
174.84	175.6	 cartoons
175.6	176.1	 speak,
176.2	176.4	 something
176.4	176.62	 like
176.62	176.78	 that.
176.86	177.14	 Animation
177.14	177.6	 interested
177.6	177.8	 me
177.8	177.98	 as
177.98	178.22	 well.
178.56	178.72	 We′re
178.72	178.9	 so
178.9	179.24	 far
179.24	179.5	 from
179.5	180.04	 accomplishing
180.04	180.5	 anything
180.5	181.26	 that
181.26	181.66	 would
181.66	182.2	 be
182.2	182.74	 realistic
182.74	183.38	 that
183.38	183.72	 was
183.72	183.92	 more
183.92	184.02	 of
184.02	184.22	 a
184.22	184.62	 scientific
184.62	185.04	 endeavor.
185.24	185.36	 I
185.36	185.52	 think
185.52	185.68	 I′m
185.68	185.82	 more
185.82	185.94	 of
185.94	186.24	 a
186.24	186.54	 scientist
186.54	186.86	 at
186.86	187.1	 heart
187.1	187.4	 than,
187.66	187.84	 you
187.84	187.84	 know,
187.84	187.92	 I′m
187.92	188.04	 not
188.04	188.14	 an
188.14	188.48	 entrepreneur,
188.68	188.8	 for
188.8	189.16	 example.
189.56	189.86	 So
189.86	190.28	 I′ve
190.28	190.68	 seen
190.68	191.4	 claims,
191.48	191.62	 for
191.62	191.88	 example,
191.9	192.04	 I
192.04	192.3	 remember,
192.54	192.84	 I
192.84	193.04	 guess
193.04	193.22	 in
193.22	193.46	 the
193.46	193.78	 early
193.78	194.28	 90s,
194.3	194.42	 there
194.42	194.54	 was
194.54	194.74	 this
194.74	195.04	 claim
195.04	197.96	 that
197.96	198.34	 it
198.34	198.72	 was
198.72	198.72	 going
198.72	198.72	 to
198.72	198.72	 transform
198.72	199.58	 everything.
200.02	200.02	 And
200.02	200.32	 it
200.32	200.5	 was
200.5	200.72	 just
200.72	201.28	 so
201.28	202.34	 obviously
202.34	203.02	 ludicrous.
203.16	203.24	 But
203.24	203.42	 you
203.42	203.72	 also
203.72	204.0	 see,
204.1	204.1	 you
204.1	204.26	 know,
204.38	204.52	 I
204.52	204.72	 remember
204.72	204.96	 when
204.96	205.52	 WebFountain
205.52	205.82	 came
205.82	205.98	 out
205.98	206.14	 with
206.14	206.44	 IBM
206.44	206.72	 and
206.72	206.86	 that
206.86	207.0	 was
207.0	207.18	 going
207.18	207.34	 to
207.34	207.82	 transform
207.82	208.68	 everything.
209.16	209.2	 And,
209.28	209.34	 you
209.34	209.42	 know,
209.42	209.62	 it′s
209.62	209.92	 very
209.92	210.32	 much...
210.32	210.32	 Or
210.32	210.44	 how
210.44	210.56	 about
210.56	210.9	 IBM
210.9	211.18	 Watson?
211.6	211.86	 Well,
211.96	212.06	 you
212.06	212.16	 know,
212.24	212.5	 Watson
212.5	212.74	 was
212.74	212.88	 a
212.88	213.16	 special
213.16	213.58	 case
213.58	213.88	 in
213.88	214.14	 that
214.14	214.38	 it
214.38	214.86	 was
214.86	215.3	 amazing
215.3	215.58	 what
215.58	215.72	 they
215.72	215.96	 did
215.96	216.16	 with
216.16	216.56	 Jeopardy
216.56	216.66	 and
216.66	216.84	 we
216.84	217.04	 can
217.04	217.6	 talk
217.6	217.82	 about
217.82	218.04	 that
218.04	218.16	 a
218.16	218.28	 bit
218.28	218.56	 more.
218.78	218.88	 But
218.88	219.08	 then
219.08	219.26	 there
219.26	219.38	 was
219.38	219.54	 the
219.54	219.8	 claim
219.8	220.0	 that
220.0	220.06	 it
220.06	220.18	 was
220.18	220.3	 going
220.3	220.42	 to
220.42	221.0	 transform
221.0	221.7	 healthcare.
222.08	222.16	 And
222.16	222.38	 again,
222.4	222.7	 there
222.7	222.88	 was
222.88	223.18	 no
223.18	223.72	 path
223.72	224.0	 from
224.0	224.32	 that
224.32	224.62	 to
224.62	224.96	 directly
224.96	225.18	 to
225.18	225.5	 healthcare
225.5	225.82	 being
225.82	226.3	 transformed
226.3	226.52	 in
226.52	226.62	 the
226.62	226.88	 immediate
226.88	227.74	 future.
228.06	228.3	 So
228.3	228.5	 I
228.5	228.86	 learned
228.86	229.2	 that
229.2	229.56	 if
229.56	229.78	 you
229.78	230.04	 read
230.04	230.14	 the
230.14	230.22	 New
230.22	230.32	 York
230.32	230.56	 Times
230.56	231.02	 regularly,
231.08	231.28	 as
231.28	231.44	 I
231.44	231.72	 do,
232.12	232.64	 technology
232.64	233.04	 is
233.04	233.18	 in
233.18	233.28	 the
233.28	233.56	 business
233.56	234.02	 section
234.02	234.32	 as
234.32	234.6	 opposed
234.6	234.78	 to
234.78	234.96	 the
234.96	235.22	 science
235.22	235.66	 section.
235.96	236.12	 And
236.12	236.56	 that′s
236.56	236.76	 kind
236.76	236.84	 of
236.84	237.22	 how
237.22	237.84	 technology
237.84	238.16	 is
238.16	238.44	 talked
238.44	238.96	 about
238.96	239.44	 in,
239.7	239.86	 at
239.86	239.94	 least
239.94	240.1	 in
240.1	240.2	 the
240.2	240.6	 US.
240.98	241.32	 And
241.32	241.62	 of
241.62	241.72	 course,
241.76	241.88	 there
241.88	242.1	 is
242.1	242.52	 scientific
242.52	243.02	 reporting
243.02	243.24	 on
243.24	243.36	 it.
243.38	243.5	 And
243.5	243.8	 your
243.8	244.54	 podcast,
244.64	244.72	 I
244.72	244.82	 think,
244.84	244.94	 is
244.94	245.28	 wonderful
245.28	245.44	 in
245.44	245.52	 that
245.52	245.62	 it
245.62	245.8	 goes
245.8	245.96	 into
245.96	246.12	 a
246.12	246.2	 lot
246.2	246.34	 of
246.34	246.64	 technical
246.64	247.16	 details,
247.22	247.44	 which
247.44	247.58	 is
247.58	247.8	 really
247.8	248.2	 exciting.
248.34	248.6	 But
248.6	249.16	 there′s
249.16	249.4	 always
249.4	249.58	 the
249.58	249.84	 business
249.84	250.18	 angle
250.18	250.36	 when
250.36	250.46	 it
250.46	250.64	 comes
250.64	250.76	 to
250.76	251.26	 technology,
251.46	251.64	 even
251.64	251.86	 when
251.86	252.02	 I
252.02	252.36	 started
252.36	252.74	 out
252.74	253.12	 in
253.12	253.26	 the
253.26	253.48	 late
253.48	253.96	 80s
253.96	254.62	 and,
254.68	254.82	 you
254.82	254.96	 know,
255.2	255.34	 at
255.34	255.56	 most
255.56	255.74	 there
255.74	255.88	 were
255.88	256.26	 PCs.
256.96	256.96	 Well,
257.06	257.28	 in
257.28	257.94	 the
257.94	258.28	 late
258.28	258.64	 80s
258.64	258.8	 and
258.8	259.04	 into
259.04	259.2	 the
259.2	259.66	 90s,
259.7	259.94	 you
259.94	260.38	 became
260.38	260.8	 one
260.8	260.9	 of
260.9	261.02	 the
261.02	261.18	 main
261.18	261.7	 researchers
261.7	262.18	 in
262.18	262.62	 search.
263.24	263.38	 And
263.38	263.78	 search
263.78	264.24	 really
264.24	264.92	 defined
264.92	265.18	 the
265.18	265.36	 era
265.36	265.54	 that
265.54	265.66	 I
265.66	265.78	 think
265.78	265.9	 is
265.9	266.08	 probably
266.08	266.32	 coming
266.32	266.48	 to
266.48	266.6	 a
266.6	266.94	 close,
267.08	267.18	 the
267.18	267.38	 Google
267.38	267.74	 era,
268.3	268.44	 the
268.44	268.68	 era
268.68	268.92	 of
268.92	269.3	 search,
269.64	269.9	 search
269.9	270.24	 driving
270.24	270.64	 everything.
271.46	271.58	 And
271.58	271.88	 so
271.88	272.5	 you
272.5	272.78	 did
272.78	273.04	 really
273.04	273.36	 see
273.36	273.6	 the
273.6	273.82	 business
273.82	274.22	 side
274.22	274.48	 of
274.48	274.8	 your
274.8	275.38	 research
275.38	276.16	 explode
276.16	276.34	 and
276.34	276.56	 change
276.56	276.72	 the
276.72	276.98	 world.
277.38	277.56	 Are
277.56	277.7	 we
277.7	277.8	 in
277.8	277.88	 a
277.88	278.04	 moment
278.04	278.26	 like
278.26	278.46	 that
278.46	278.7	 now?
278.84	279.24	 Well,
279.32	279.4	 I
279.4	279.78	 wouldn′t
279.78	280.18	 mind
280.18	280.46	 talking
280.46	280.72	 about
280.72	280.94	 search
280.94	281.12	 for
281.12	281.22	 a
281.22	281.32	 few
281.32	281.56	 minutes
281.56	281.78	 since
281.78	281.9	 it
281.9	282.08	 is
282.08	282.5	 close
282.5	282.66	 to
282.66	282.84	 my
282.84	283.12	 heart.
283.42	283.58	 I
283.58	283.7	 mean,
283.78	283.9	 I
283.9	284.08	 was
284.08	284.4	 interested
284.4	284.62	 in
284.62	284.86	 search
284.86	285.12	 because
285.12	285.42	 I
285.42	285.66	 wanted
285.66	285.74	 to
285.74	285.82	 be
285.82	285.88	 able
285.88	285.98	 to
285.98	286.22	 find
286.22	286.6	 things.
286.84	286.94	 I
286.94	287.12	 didn′t
287.12	287.28	 like
287.28	287.42	 the
287.42	287.7	 library
287.7	288.08	 catalog
288.08	288.38	 when
288.38	288.46	 I
288.46	288.6	 was
288.6	288.72	 a
288.72	288.86	 little
288.86	289.16	 kid.
289.24	289.32	 And
289.32	289.44	 in
289.44	289.62	 fact,
289.84	289.96	 when
289.96	290.04	 I
290.04	290.1	 was
290.1	290.22	 an
290.22	290.56	 intern,
290.7	290.82	 I
290.82	291.08	 tried
291.08	291.3	 to
291.3	291.7	 be
291.7	291.84	 an
291.84	292.14	 intern
292.14	292.48	 in
292.48	292.68	 my
292.68	292.98	 public
292.98	293.36	 library
293.36	293.56	 in
293.56	293.72	 high
293.72	293.98	 school
293.98	294.44	 and
294.44	294.64	 I
294.64	294.82	 was
294.82	295.2	 rejected
295.2	295.46	 because
295.46	295.62	 I
295.62	295.84	 wasn′t
295.84	296.16	 fast
296.16	296.38	 enough
296.38	296.62	 with
296.62	297.22	 filing
297.22	297.84	 alphabetically
297.84	297.96	 in
297.96	298.06	 the
298.06	298.26	 card
298.26	298.62	 catalog.
298.86	298.98	 But
298.98	299.06	 I
299.06	299.2	 never
299.2	299.4	 thought
299.4	299.56	 that
299.56	299.76	 makes
299.76	300.1	 sense.
300.42	300.56	 So
300.56	300.92	 actually,
301.0	301.1	 I
301.1	301.3	 always
301.3	301.52	 wanted
301.52	301.68	 to
301.68	301.82	 do
301.82	301.96	 a
301.96	302.4	 dynamic,
302.74	303.02	 smart
303.02	303.74	 version
303.74	303.94	 of
303.94	304.08	 the
304.08	304.3	 card
304.3	304.72	 catalog,
305.0	305.16	 which
305.16	305.36	 is
305.36	305.64	 what
305.64	305.82	 I
305.82	305.98	 did
305.98	306.14	 in
306.14	306.46	 search
306.46	306.72	 user
306.74	307.22	 interfaces.
307.14	307.7	 There′s
307.7	307.86	 only
307.86	308.12	 one
308.12	308.56	 spot
308.56	308.92	 in
308.92	309.04	 the
309.04	309.44	 bookshelf
309.44	309.64	 for
309.64	309.74	 the
309.74	309.96	 book
309.96	310.92	 representation.
311.34	311.4	 What
311.4	311.56	 I
311.56	311.84	 focused
311.84	312.06	 on
312.06	312.22	 was
312.22	312.48	 search
312.48	312.78	 user
312.78	313.22	 interfaces.
313.44	313.52	 I
313.52	313.78	 wouldn′t
313.78	314.0	 say
314.0	314.08	 I
314.08	314.2	 was
314.2	314.44	 the
314.44	314.72	 leading
314.72	315.06	 person
315.06	315.28	 in
315.28	315.52	 search,
315.6	315.74	 but
315.74	315.98	 I
315.98	316.28	 was
316.28	316.42	 a
316.42	316.58	 leader
316.58	316.88	 in
316.88	317.18	 search
317.18	317.5	 user
317.5	317.92	 interfaces,
318.08	318.28	 which
318.28	318.7	 was
318.7	318.98	 kind
318.98	319.04	 of
319.04	319.18	 a
319.18	319.46	 hybrid
319.46	319.96	 topic
319.96	320.12	 at
320.12	320.22	 the
320.22	320.52	 time
320.52	320.94	 because
320.94	321.22	 most
321.22	321.38	 of
321.38	321.52	 the
321.52	321.8	 search
321.8	322.46	 field
322.46	322.74	 was
322.74	322.96	 more
322.96	323.1	 on
323.1	323.52	 algorithms
323.52	323.86	 and
323.86	324.0	 not
324.0	324.14	 so
324.14	324.3	 much
324.3	324.46	 on
324.46	324.56	 the
324.56	324.74	 user
324.74	325.16	 interface.
325.32	325.44	 So
325.44	325.54	 I
325.54	325.7	 brought
325.7	325.96	 those
325.96	326.14	 two
326.14	326.5	 together.
326.98	327.2	 And
327.2	327.64	 that
327.64	327.8	 was
327.8	328.02	 super
328.02	328.36	 exciting
328.36	328.8	 because
328.8	329.54	 the
329.54	330.0	 technology
330.0	330.18	 or
330.18	330.32	 the
330.32	330.9	 kind
330.9	331.02	 of
331.02	331.38	 framework
331.38	331.8	 that
331.8	333.96	 I
334.18	334.66	 worked
334.66	335.14	 with,
335.14	335.2	 did
335.2	335.52	 become
335.52	335.7	 the
335.7	336.06	 standard
336.06	336.48	 for
336.48	336.72	 it′s
336.72	336.9	 still
336.9	337.04	 a
337.04	337.3	 standard
337.3	337.86	 faceted
337.86	338.62	 interaction,
338.74	338.88	 what
338.88	339.06	 you
339.06	339.26	 see
339.26	339.42	 on
339.42	339.66	 a
339.66	340.34	 website
340.34	340.66	 when
340.66	340.78	 you′re
340.78	341.18	 shopping
341.18	341.76	 or
341.76	342.36	 library
342.36	343.02	 catalogs
343.02	343.18	 where
343.18	343.3	 you
343.3	343.44	 can
343.44	343.76	 slice
343.76	343.96	 and
343.96	344.22	 dice
344.22	344.6	 and
344.6	344.94	 filter
344.94	345.28	 in
345.28	345.5	 different
345.5	345.8	 ways
345.8	346.2	 to
346.2	346.48	 find
346.48	346.7	 the
346.7	347.1	 items
347.1	347.26	 that
347.26	347.36	 you
347.36	347.72	 want.
348.2	348.38	 Getting
348.38	348.54	 that
348.54	349.02	 interface
349.02	349.66	 to
349.66	349.9	 work
349.9	350.14	 well
350.14	350.42	 was
350.42	350.56	 a
350.56	350.7	 big
350.7	351.08	 challenge
351.08	351.28	 and
351.28	351.4	 that
351.4	351.6	 was
351.6	351.92	 sort
351.92	351.98	 of
351.98	352.1	 the
352.1	352.4	 breakthrough.
352.82	352.82	 What
352.82	352.98	 was
352.98	353.08	 the
353.08	353.22	 big
353.22	353.58	 problem
353.58	353.8	 with
353.8	354.06	 search
354.06	354.56	 interfaces
354.56	355.18	 before
355.18	355.46	 you
355.46	355.7	 got
355.7	355.86	 into
355.86	356.0	 the
356.0	356.18	 game?
356.7	356.88	 Well,
356.9	357.0	 when
357.0	357.12	 I
357.12	357.26	 got
357.26	357.44	 into
357.44	357.64	 the
357.64	357.94	 game,
358.22	358.58	 most
358.58	359.36	 software
359.36	359.66	 did
359.66	359.9	 not
359.9	360.2	 have
360.2	360.6	 search
360.96	361.44	 full
361.44	361.9	 stop.
362.28	362.34	 I
362.34	362.46	 mean,
362.48	362.6	 if
362.6	362.72	 you
362.72	363.1	 had
363.1	363.3	 an
363.3	363.78	 application,
364.06	364.14	 you
364.14	364.42	 couldn′t
364.42	364.74	 search
364.74	364.9	 for
364.9	365.3	 material
365.3	365.62	 within
365.62	365.88	 it.
366.12	366.26	 It
366.26	366.4	 was
366.4	366.68	 just
366.68	367.28	 rare.
367.5	367.6	 It
367.6	367.78	 just
367.78	368.08	 didn′t
368.08	368.34	 happen
368.34	368.62	 much.
368.8	368.92	 When
368.92	369.04	 I
369.04	369.22	 got
369.22	369.46	 into
369.46	369.58	 the
369.58	369.94	 game,
370.32	370.58	 library
370.58	371.04	 catalogs
371.04	371.22	 were
371.22	371.48	 searched
371.48	371.72	 by
371.72	372.06	 saying,
372.1	372.16	 you
372.16	372.26	 know,
372.32	373.02	 PN
373.02	373.7	 Bonneman
373.7	374.4	 comma
374.4	374.8	 J
374.8	375.34	 to
375.34	375.6	 find
375.6	375.72	 the
375.72	376.0	 personal
376.0	376.28	 name
376.28	376.42	 of
376.42	376.56	 the
376.56	376.88	 author.
377.22	377.22	 I
377.22	377.3	 mean,
377.32	377.44	 it
377.44	377.54	 was
377.54	377.94	 command
377.94	378.42	 lined.
379.0	379.14	 And
379.14	379.44	 then
379.44	379.8	 there
379.8	380.22	 were
380.22	380.98	 Westlaw
380.98	381.18	 and
381.18	381.44	 these
381.44	382.16	 very
382.16	382.68	 expensive
382.68	383.26	 tools
383.26	383.54	 that
383.54	383.7	 you
383.7	383.84	 could
383.84	384.32	 subscribe
384.32	384.54	 to,
